onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
18.42	0	1	SparseCorrect	NA	stand	3.57	10.79	3	32.37
30.699	0	1	SparseIncorrect	NA	hoof	4.79	6.06	5	30.3
36.839	0	1	noise	NA	null	-1	-1	-1	-1
42.979	0	1	SparseIncorrect	NA	squaw	3.88	5.87	2	11.74
49.119	0	1	SparseIncorrect	NA	learned	2.18	10.25	4	41
67.537	0	1	SparseCorrect	NA	huge	3.07	10.55	2	21.1
73.677	0	1	DenseCorrect	NA	main	2.33	11.21	31	347.51
79.817	0	1	SparseCorrect	NA	fierce	2.39	7.78	6	46.68
85.956	0	1	noise	NA	null	-1	-1	-1	-1
92.096	0	1	SparseCorrect	NA	theft	2.67	8.49	4	33.96
98.236	0	1	SparseCorrect	NA	ranch	4.62	8.2	5	41
104.376	0	1	DenseIncorrect	NA	tyke	3.88	4.71	25	117.75
110.516	0	1	noise	NA	null	-1	-1	-1	-1
116.655	0	1	DenseCorrect	NA	fate	1.33	9.05	29	262.45
135.075	0	1	noise	NA	null	-1	-1	-1	-1
141.214	0	1	SparseCorrect	NA	cost	2.25	11.51	5	57.55
147.354	0	1	DenseCorrect	NA	lit	3.53	8.59	37	317.83
153.493	0	1	DenseIncorrect	NA	pose	3.17	8.38	21	175.98
159.633	0	1	noise	NA	null	-1	-1	-1	-1
171.912	0	1	SparseCorrect	NA	cross	3.83	10.3	5	51.5
178.052	0	1	DenseCorrect	NA	men	4.7	11.5	27	310.5
184.192	0	1	DenseIncorrect	NA	rye	4.68	7.14	37	264.18
190.332	0	1	SparseCorrect	NA	stout	3.16	7.57	6	45.42
202.611	0	1	noise	NA	null	-1	-1	-1	-1
208.751	0	1	SparseCorrect	NA	spark	4.07	8.09	5	40.45
214.891	0	1	noise	NA	null	-1	-1	-1	-1
221.031	0	1	SparseCorrect	NA	proof	2.44	10.27	4	41.08
227.17	0	1	DenseCorrect	NA	rod	4.35	9.88	21	207.48
233.31	0	1	noise	NA	null	-1	-1	-1	-1
239.45	0	1	DenseCorrect	NA	curl	4.22	7.12	23	163.76
245.589	0	1	DenseCorrect	NA	grate	4.79	6.6	21	138.6
251.728	0	1	SparseIncorrect	NA	yeast	4.57	8.84	4	35.36
257.868	0	1	DenseIncorrect	NA	beat	3.97	10.41	33	343.53
264.008	0	1	DenseCorrect	NA	sheet	4.86	9.74	23	224.02
270.148	0	1	noise	NA	null	-1	-1	-1	-1
276.288	0	1	DenseCorrect	NA	lace	4.81	8.1	29	234.9
282.427	0	1	SparseCorrect	NA	from	3.93	14.45	5	72.25
288.567	0	1	DenseIncorrect	NA	bell	4.96	10.12	27	273.24
294.707	0	1	noise	NA	null	-1	-1	-1	-1
306.987	0	1	SparseCorrect	NA	fraud	4.64	8.94	4	35.76
313.126	0	1	DenseCorrect	NA	might	2.21	12.53	28	350.84
319.266	0	1	SparseCorrect	NA	smile	4.35	9.42	5	47.1
325.406	0	1	DenseCorrect	NA	lamb	4.93	8.14	27	219.78
331.546	0	1	SparseCorrect	NA	weird	2.09	9.69	5	48.45
337.684	0	1	SparseCorrect	NA	craft	3.33	8.84	4	35.36
343.824	0	1	DenseCorrect	NA	read	3.37	12.58	28	352.24
356.104	0	1	DenseIncorrect	NA	chick	4.93	8.06	23	185.38
362.244	0	1	DenseCorrect	NA	dull	2.33	8.44	23	194.12
368.383	0	1	DenseCorrect	NA	shell	4.74	10.52	21	220.92
374.523	0	1	SparseCorrect	NA	noise	3.32	9.94	4	39.76
