onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	DenseIncorrect	NA	beak	4.96	6.37	28	178.36
18.418	0	1	DenseIncorrect	NA	seek	2.5	9.89	31	306.59
24.557	0	1	SparseIncorrect	NA	sperm	4.7	8.44	4	33.76
30.697	0	1	DenseCorrect	NA	save	2.24	11.05	22	243.1
42.976	0	1	SparseCorrect	NA	mule	4.89	7.31	6	43.86
49.115	0	1	SparseCorrect	NA	world	4.15	12.6	5	63
55.255	0	1	DenseCorrect	NA	fire	4.66	11.05	22	243.1
61.394	0	1	DenseCorrect	NA	pitch	3.92	9.08	24	217.92
67.533	0	1	DenseCorrect	NA	hole	4.79	10.16	31	314.96
79.812	0	1	DenseCorrect	NA	hear	3.56	11.41	30	342.3
85.951	0	1	SparseCorrect	NA	judge	3.57	10.25	6	61.5
92.091	0	1	SparseCorrect	NA	spank	3.62	7.29	4	29.16
98.23	0	1	SparseCorrect	NA	fresh	1.83	9.65	4	38.6
110.509	0	1	noise	NA	null	-1	-1	-1	-1
135.067	0	1	DenseIncorrect	NA	soap	4.86	8.99	21	188.79
141.207	0	1	DenseCorrect	NA	late	2.5	10.92	32	349.44
147.346	0	1	DenseCorrect	NA	ten	4.14	10.57	27	285.39
159.624	0	1	SparseCorrect	NA	was	4.79	14.56	1	14.56
165.764	0	1	SparseIncorrect	NA	squad	3.41	8.48	5	42.4
171.903	0	1	SparseCorrect	NA	dance	3.79	10.17	6	61.02
178.043	0	1	SparseIncorrect	NA	staff	4.17	10.62	5	53.1
184.182	0	1	SparseIncorrect	NA	brook	4.32	7.93	6	47.58
190.322	0	1	DenseIncorrect	NA	rake	4.1	6.82	30	204.6
202.601	0	1	SparseCorrect	NA	rinse	3.6	7.44	5	37.2
208.74	0	1	DenseCorrect	NA	cut	4.33	11.5	25	287.5
214.88	0	1	SparseIncorrect	NA	kept	2.48	10.56	3	31.68
221.019	0	1	DenseCorrect	NA	nail	4.17	8.43	26	219.18
227.159	0	1	noise	NA	null	-1	-1	-1	-1
233.298	0	1	SparseCorrect	NA	sparse	2.08	7.18	3	21.54
239.438	0	1	SparseCorrect	NA	snail	4.81	9.23	5	46.15
245.576	0	1	noise	NA	null	-1	-1	-1	-1
251.716	0	1	DenseIncorrect	NA	mum	4.04	7.28	23	167.44
257.855	0	1	noise	NA	null	-1	-1	-1	-1
270.134	0	1	noise	NA	null	-1	-1	-1	-1
276.274	0	1	DenseCorrect	NA	shut	3.18	9.89	21	207.69
282.413	0	1	noise	NA	null	-1	-1	-1	-1
288.553	0	1	SparseIncorrect	NA	farm	4.48	9.29	6	55.74
294.692	0	1	noise	NA	null	-1	-1	-1	-1
300.832	0	1	SparseCorrect	NA	smith	4.92	10.73	3	32.19
306.971	0	1	DenseIncorrect	NA	know	5	13.59	27	366.93
313.111	0	1	SparseCorrect	NA	launch	3.34	9.47	5	47.35
319.25	0	1	SparseCorrect	NA	speech	3.14	10.5	3	31.5
325.39	0	1	DenseCorrect	NA	buck	4.67	8.82	29	255.78
331.529	0	1	noise	NA	null	-1	-1	-1	-1
337.668	0	1	noise	NA	null	-1	-1	-1	-1
349.947	0	1	noise	NA	null	-1	-1	-1	-1
356.086	0	1	DenseCorrect	NA	peak	4.12	9.04	31	280.24
362.226	0	1	DenseIncorrect	NA	hip	4.17	8.83	28	247.24
368.365	0	1	DenseCorrect	NA	hair	4.96	10.66	24	255.84
374.505	0	1	SparseIncorrect	NA	month	4.04	11.24	2	22.48
