onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
30.699	0	1	noise	NA	null	-1	-1	-1	-1
49.119	0	1	SparseCorrect	NA	bounce	3.57	8.35	4	33.4
55.258	0	1	noise	NA	null	-1	-1	-1	-1
64.467	0	1	SparseCorrect	NA	breath	4.25	9.58	3	28.74
76.747	0	1	DenseIncorrect	NA	rub	3.93	8.35	23	192.05
82.886	0	1	SparseIncorrect	NA	club	3.63	11.06	4	44.24
89.026	0	1	SparseCorrect	NA	realm	2.74	8.89	2	17.78
101.306	0	1	DenseCorrect	NA	toot	3.32	5.55	27	149.85
107.446	0	1	DenseCorrect	NA	fan	4.7	10.53	21	221.13
113.585	0	1	SparseCorrect	NA	nerve	3.72	8.34	6	50.04
119.725	0	1	DenseIncorrect	NA	sin	1.66	9.77	31	302.87
125.865	0	1	SparseCorrect	NA	space	3.31	11.64	6	69.84
132.005	0	1	SparseCorrect	NA	shears	4.47	5.57	1	5.57
138.145	0	1	DenseCorrect	NA	cheek	4.83	8.18	21	171.78
144.284	0	1	SparseCorrect	NA	watch	3.67	10.95	5	54.75
150.423	0	1	DenseCorrect	NA	bake	4.21	7.84	29	227.36
156.563	0	1	SparseCorrect	NA	drink	4.68	9.9	6	59.4
162.703	0	1	noise	NA	null	-1	-1	-1	-1
168.843	0	1	DenseCorrect	NA	but	1.68	14.57	35	509.95
181.122	0	1	DenseCorrect	NA	toll	3.4	8.93	33	294.69
187.262	0	1	noise	NA	null	-1	-1	-1	-1
193.402	0	1	noise	NA	null	-1	-1	-1	-1
199.542	0	1	SparseCorrect	NA	fudge	4.8	7.26	6	43.56
205.682	0	1	SparseCorrect	NA	disc	4.76	9.73	4	38.92
217.961	0	1	noise	NA	null	-1	-1	-1	-1
224.101	0	1	SparseIncorrect	NA	hulk	3.21	8.41	5	42.05
230.241	0	1	DenseCorrect	NA	made	2.4	12.51	24	300.24
236.38	0	1	SparseCorrect	NA	stood	3	9.57	4	38.28
242.519	0	1	SparseCorrect	NA	dorm	4.29	7.41	5	37.05
248.659	0	1	DenseCorrect	NA	gut	4.11	8.22	24	197.28
254.799	0	1	DenseCorrect	NA	kick	4.1	9.9	28	277.2
260.939	0	1	DenseCorrect	NA	tight	2.22	9.87	30	296.1
267.079	0	1	DenseCorrect	NA	knight	3.67	9.81	24	235.44
273.218	0	1	DenseCorrect	NA	hit	3.96	11.07	33	365.31
279.358	0	1	SparseCorrect	NA	twang	2.68	5.29	1	5.29
291.638	0	1	DenseCorrect	NA	loan	3.66	9.16	33	302.28
297.778	0	1	DenseCorrect	NA	wire	4.64	9.72	22	213.84
303.917	0	1	DenseIncorrect	NA	hum	4.23	7.96	25	199
316.197	0	1	DenseCorrect	NA	shear	3.17	6.81	26	177.06
322.337	0	1	SparseCorrect	NA	choice	1.69	11.09	3	33.27
334.615	0	1	noise	NA	null	-1	-1	-1	-1
340.755	0	1	DenseCorrect	NA	take	2.86	12.71	25	317.75
353.035	0	1	SparseCorrect	NA	stench	3.62	6.89	1	6.89
359.175	0	1	noise	NA	null	-1	-1	-1	-1
365.314	0	1	SparseCorrect	NA	length	3.9	10.84	0	0
371.454	0	1	noise	NA	null	-1	-1	-1	-1
377.594	0	1	DenseCorrect	NA	nine	4.46	9.6	21	201.6
383.734	0	1	SparseCorrect	NA	shrine	4.32	7.77	5	38.85
389.874	0	1	noise	NA	null	-1	-1	-1	-1
399.083	0	1	SparseCorrect	NA	smash	3.37	7.85	4	31.4
