onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.28	0	1	DenseCorrect	NA	head	4.72	11.6	25	290
18.42	0	1	noise	NA	null	-1	-1	-1	-1
27.629	0	1	DenseCorrect	NA	face	4.86	11.26	21	236.46
33.769	0	1	SparseCorrect	NA	skunk	4.77	6.79	5	33.95
39.909	0	1	SparseCorrect	NA	clown	4.83	7.92	5	39.6
46.048	0	1	SparseCorrect	NA	stink	3.29	7.34	6	44.04
52.188	0	1	noise	NA	null	-1	-1	-1	-1
58.327	0	1	SparseCorrect	NA	step	3.7	10.69	6	64.14
64.467	0	1	noise	NA	null	-1	-1	-1	-1
70.607	0	1	DenseCorrect	NA	dim	3.26	8.36	21	175.56
76.747	0	1	DenseCorrect	NA	seat	4.71	9.75	32	312
82.887	0	1	DenseCorrect	NA	shack	4.86	8.37	22	184.14
95.166	0	1	DenseCorrect	NA	caught	3.24	10.03	23	230.69
101.306	0	1	noise	NA	null	-1	-1	-1	-1
107.446	0	1	DenseCorrect	NA	said	2.8	12.77	21	268.17
125.865	0	1	noise	NA	null	-1	-1	-1	-1
132.005	0	1	SparseIncorrect	NA	plague	3.21	8.46	5	42.3
138.144	0	1	DenseCorrect	NA	pail	4.89	6.21	34	211.14
144.284	0	1	DenseCorrect	NA	tag	4.14	9.94	21	208.74
156.563	0	1	noise	NA	null	-1	-1	-1	-1
162.703	0	1	noise	NA	null	-1	-1	-1	-1
171.913	0	1	SparseCorrect	NA	change	2.63	11.96	3	35.88
178.053	0	1	SparseIncorrect	NA	cloth	4.83	9.32	3	27.96
184.192	0	1	DenseCorrect	NA	hope	4.96	11.92	21	250.32
190.332	0	1	DenseCorrect	NA	wait	2.46	11.03	27	297.81
196.472	0	1	DenseCorrect	NA	bird	5	9.86	22	216.92
208.752	0	1	DenseCorrect	NA	let	2.17	12.24	30	367.2
214.891	0	1	DenseCorrect	NA	burn	4.08	9.43	22	207.46
221.03	0	1	SparseCorrect	NA	spoil	2.43	7.48	6	44.88
227.17	0	1	DenseCorrect	NA	soar	3.42	6.76	32	216.32
233.31	0	1	SparseIncorrect	NA	vault	4.45	9.15	6	54.9
239.45	0	1	noise	NA	null	-1	-1	-1	-1
245.589	0	1	SparseIncorrect	NA	blimp	4.69	5.76	1	5.76
251.729	0	1	DenseCorrect	NA	sail	4	8.18	34	278.12
257.869	0	1	DenseCorrect	NA	coat	4.96	9.24	31	286.44
270.149	0	1	noise	NA	null	-1	-1	-1	-1
282.428	0	1	SparseCorrect	NA	child	4.7	11.08	4	44.32
288.568	0	1	noise	NA	null	-1	-1	-1	-1
294.708	0	1	DenseIncorrect	NA	moon	4.86	10.33	21	216.93
300.848	0	1	SparseCorrect	NA	truth	1.57	10.87	5	54.35
306.988	0	1	SparseCorrect	NA	mesh	4.27	7.58	6	45.48
313.126	0	1	DenseCorrect	NA	mace	3.47	7.15	29	207.35
319.266	0	1	SparseIncorrect	NA	tops	3.59	8.28	5	41.4
325.406	0	1	DenseCorrect	NA	case	3.93	12.2	22	268.4
331.546	0	1	SparseCorrect	NA	swung	3.1	7.15	5	35.75
343.825	0	1	SparseIncorrect	NA	throb	2.54	5.73	1	5.73
356.105	0	1	SparseCorrect	NA	flaunt	2	5.75	1	5.75
368.385	0	1	SparseCorrect	NA	stunt	3	7.43	2	14.86
374.524	0	1	SparseCorrect	NA	cramp	3.96	5.95	6	35.7
380.664	0	1	SparseCorrect	NA	gift	4.45	9.37	5	46.85
