onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	DenseCorrect	NA	come	2.69	12.35	22	271.7
18.418	0	1	DenseCorrect	NA	gear	4.25	9.64	21	202.44
30.696	0	1	SparseCorrect	NA	smile	4.35	9.42	5	47.1
36.835	0	1	DenseIncorrect	NA	lay	3.72	9.62	35	336.7
42.974	0	1	SparseCorrect	NA	cross	3.83	10.3	5	51.5
49.114	0	1	SparseCorrect	NA	hoof	4.79	6.06	5	30.3
55.253	0	1	DenseCorrect	NA	kit	4.43	10.12	35	354.2
61.392	0	1	noise	NA	null	-1	-1	-1	-1
67.531	0	1	DenseCorrect	NA	rid	1.96	9.91	29	287.39
73.671	0	1	DenseCorrect	NA	goat	4.97	7.85	26	204.1
79.81	0	1	SparseCorrect	NA	weird	2.09	9.69	5	48.45
85.949	0	1	DenseCorrect	NA	say	2.41	12.79	37	473.23
92.089	0	1	SparseCorrect	NA	theft	2.67	8.49	4	33.96
98.228	0	1	SparseCorrect	NA	craft	3.33	8.84	4	35.36
104.367	0	1	SparseIncorrect	NA	learned	2.18	10.25	4	41
116.645	0	1	SparseCorrect	NA	huge	3.07	10.55	2	21.1
122.784	0	1	DenseCorrect	NA	mail	4.66	12.47	35	436.45
128.924	0	1	DenseCorrect	NA	pace	3.03	8.88	30	266.4
135.063	0	1	noise	NA	null	-1	-1	-1	-1
141.202	0	1	DenseCorrect	NA	ray	4.97	10.05	38	381.9
153.481	0	1	noise	NA	null	-1	-1	-1	-1
159.62	0	1	DenseIncorrect	NA	fade	2.43	8.16	22	179.52
165.76	0	1	DenseIncorrect	NA	top	3.82	11.67	21	245.07
171.899	0	1	DenseIncorrect	NA	pot	4.76	9.49	34	322.66
178.038	0	1	noise	NA	null	-1	-1	-1	-1
184.178	0	1	DenseIncorrect	NA	dam	4.86	8.12	22	178.64
190.317	0	1	DenseCorrect	NA	tall	3.07	9.34	27	252.18
196.456	0	1	DenseIncorrect	NA	fern	4.97	6.34	21	133.14
202.595	0	1	DenseCorrect	NA	for	4.6	15.42	33	508.86
208.734	0	1	DenseCorrect	NA	pass	2.57	10.79	24	258.96
221.013	0	1	noise	NA	null	-1	-1	-1	-1
227.152	0	1	noise	NA	null	-1	-1	-1	-1
233.291	0	1	SparseCorrect	NA	fierce	2.39	7.78	6	46.68
239.431	0	1	noise	NA	null	-1	-1	-1	-1
251.709	0	1	SparseCorrect	NA	ranch	4.62	8.2	5	41
257.848	0	1	DenseCorrect	NA	mice	4.8	8.34	22	183.48
263.988	0	1	SparseCorrect	NA	yeast	4.57	8.84	4	35.36
270.127	0	1	SparseCorrect	NA	proof	2.44	10.27	4	41.08
276.266	0	1	noise	NA	null	-1	-1	-1	-1
285.475	0	1	SparseCorrect	NA	noise	3.32	9.94	4	39.76
291.614	0	1	SparseCorrect	NA	spark	4.07	8.09	5	40.45
297.753	0	1	noise	NA	null	-1	-1	-1	-1
303.892	0	1	SparseCorrect	NA	squaw	3.88	5.87	2	11.74
310.032	0	1	SparseCorrect	NA	stout	3.16	7.57	6	45.42
322.31	0	1	DenseCorrect	NA	right	2.31	12.87	35	450.45
328.45	0	1	noise	NA	null	-1	-1	-1	-1
334.589	0	1	SparseCorrect	NA	fraud	4.64	8.94	4	35.76
346.868	0	1	SparseCorrect	NA	from	3.93	14.45	5	72.25
359.146	0	1	SparseCorrect	NA	stand	3.57	10.79	3	32.37
377.564	0	1	SparseCorrect	NA	cost	2.25	11.51	5	57.55
