onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.277	0	1	noise	NA	null	-1	-1	-1	-1
18.417	0	1	DenseCorrect	NA	war	3.48	11.6	29	336.4
36.835	0	1	DenseCorrect	NA	tan	4.19	9.06	25	226.5
42.975	0	1	DenseCorrect	NA	pearl	2.96	9.28	21	194.88
55.254	0	1	DenseCorrect	NA	code	3	11.91	28	333.48
61.393	0	1	SparseCorrect	NA	fifth	4.04	9.09	1	9.09
67.533	0	1	DenseCorrect	NA	cent	4.18	8.75	22	192.5
73.672	0	1	DenseCorrect	NA	mass	3.24	10.43	26	271.18
79.811	0	1	SparseCorrect	NA	thread	4.69	10.95	6	65.7
85.951	0	1	noise	NA	null	-1	-1	-1	-1
92.09	0	1	SparseCorrect	NA	squirt	3.44	7.22	5	36.1
98.23	0	1	SparseCorrect	NA	fact	2.54	12.13	6	72.78
104.368	0	1	DenseCorrect	NA	boat	4.93	9.67	32	309.44
110.508	0	1	DenseCorrect	NA	hat	4.86	9.37	34	318.58
116.647	0	1	DenseCorrect	NA	tic	3.64	6.67	30	200.1
122.787	0	1	DenseCorrect	NA	hug	4.1	8.24	21	173.04
128.926	0	1	SparseCorrect	NA	loyal	2.77	8.26	3	24.78
135.066	0	1	noise	NA	null	-1	-1	-1	-1
141.205	0	1	noise	NA	null	-1	-1	-1	-1
147.345	0	1	SparseCorrect	NA	press	3.73	11.26	6	67.56
159.623	0	1	SparseCorrect	NA	smooth	3.14	9.51	1	9.51
184.181	0	1	DenseCorrect	NA	sing	3.89	9.3	22	204.6
190.321	0	1	SparseCorrect	NA	drawer	4.58	7.82	6	46.92
196.459	0	1	SparseIncorrect	NA	snug	2.27	7.14	6	42.84
202.599	0	1	SparseCorrect	NA	pint	4.29	7.29	6	43.74
214.877	0	1	noise	NA	null	-1	-1	-1	-1
221.017	0	1	SparseCorrect	NA	prove	4.89	10.36	5	51.8
227.156	0	1	DenseCorrect	NA	shine	3.6	8.07	21	169.47
233.296	0	1	SparseCorrect	NA	clutch	3.56	7.91	4	31.64
239.435	0	1	DenseCorrect	NA	scene	3.84	10.37	29	300.73
245.575	0	1	noise	NA	null	-1	-1	-1	-1
251.714	0	1	SparseCorrect	NA	pure	1.65	9.96	2	19.92
257.854	0	1	noise	NA	null	-1	-1	-1	-1
263.993	0	1	noise	NA	null	-1	-1	-1	-1
270.133	0	1	SparseCorrect	NA	twice	1.89	10.74	2	21.48
276.272	0	1	SparseCorrect	NA	pierce	4.93	8.51	4	34.04
282.411	0	1	DenseCorrect	NA	dare	2.24	9.09	26	236.34
288.55	0	1	DenseCorrect	NA	coke	4.82	8.36	29	242.44
294.689	0	1	DenseCorrect	NA	done	1.96	12.07	30	362.1
306.968	0	1	noise	NA	null	-1	-1	-1	-1
313.108	0	1	SparseCorrect	NA	slouch	3.17	5.27	0	0
319.247	0	1	DenseIncorrect	NA	coal	4.65	8.48	35	296.8
331.526	0	1	SparseCorrect	NA	twist	3.67	9.15	3	27.45
337.666	0	1	SparseCorrect	NA	yarn	4.79	8.05	5	40.25
343.805	0	1	SparseCorrect	NA	beard	4.89	8.06	6	48.36
349.944	0	1	SparseCorrect	NA	crust	4.48	7.3	5	36.5
356.084	0	1	DenseIncorrect	NA	sake	2.62	9.35	28	261.8
362.223	0	1	noise	NA	null	-1	-1	-1	-1
368.363	0	1	DenseCorrect	NA	moat	4.65	7.73	31	239.63
374.502	0	1	DenseCorrect	NA	toe	4.86	8.42	31	261.02
